start_t,stop_t,server,count
48120,48125,7,3
48120,48125,7,1
48120,48125,7,3
48120,48121,4,1
48120,48123,4,3
48120,48121,1,1
48120,48125,2,1
48120,48125,2,3
48120,48130,7,5
48120,48125,2,1
48120,48125,2,1
48120,48125,2,1
48180,48185,2,1
48180,48185,2,1
48180,48185,2,2
48180,48185,2,1
48180,48185,2,1
48180,48181,4,1
48180,48185,7,1
48180,48181,1,1
48180,48181,1,1
48180,48181,9,1
48180,48185,7,2
48180,48183,4,3
48180,48185,7,1
48180,48183,4,3
48180,48200,7,4
48180,48195,7,4
48180,48185,1,5
48180,48200,7,5
48240,48241,1,1
48240,48241,4,1
48240,48241,1,1
48240,48241,4,1
48240,48241,1,1
48240,48241,13,1
48240,48241,14,1
48240,48241,14,1
48240,48242,1,2
48240,48245,7,1
48240,48242,4,2
48240,48245,7,2
48240,48243,1,3
48240,48245,7,2
48240,48245,7,1
48240,48245,2,5
48240,48245,7,1
48240,48245,7,1
48240,48245,7,3
48240,48245,7,1
48240,48245,7,2
48240,48245,7,1
48240,48245,7,1
48300,48305,7,1
48300,48301,4,1
48300,48301,4,1
48300,48301,4,1
48300,48301,1,1
48300,48301,9,1
48300,48301,4,1
48300,48301,4,1
48300,48301,4,1
48300,48301,4,1
48300,48301,14,1
48300,48301,1,1
48300,48305,7,1
48300,48301,14,1
48300,48301,14,1
48300,48301,14,1
48300,48301,1,1
48300,48301,14,1
48300,48301,14,1
48300,48301,1,1
48300,48301,1,1
48300,48301,1,1
48300,48305,7,1
48300,48301,1,1
48300,48301,1,1
48300,48301,1,1
48300,48301,1,1
48300,48302,4,2
48300,48305,7,1
48300,48301,1,1
48300,48301,1,1
48300,48302,4,2
48300,48305,7,1
48300,48302,1,2
48300,48302,4,3
48300,48305,7,2
48300,48320,7,5
48300,48305,7,1
48300,48305,7,1
48300,48305,7,1
48300,48305,7,1
48300,48305,7,3
48300,48305,10,1
48300,48305,7,1
48300,48305,7,3
48300,48305,7,3
48300,48305,10,1
48300,48305,2,1
48300,48305,7,1
48300,48320,7,6
48360,48365,7,1
48360,48363,14,3
48360,48361,1,1
48360,48361,11,1
48360,48361,4,1
48360,48363,4,3
48360,48361,1,1
48360,48361,4,1
48360,48361,9,1
48360,48361,13,1
48360,48361,4,1
48360,48361,14,1
48360,48361,1,1
48360,48361,11,1
48360,48361,11,1
48360,48361,14,1
48360,48361,1,1
48360,48361,14,1
48360,48361,14,1
48360,48361,1,1
48360,48361,1,1
48360,48361,1,1
48360,48361,1,1
48360,48362,1,2
48360,48361,1,1
48360,48361,1,1
48360,48361,1,1
48360,48361,1,1
48360,48361,1,1
48360,48361,1,1
48360,48361,1,1
48360,48361,1,1
48360,48361,1,1
48360,48361,1,1
48360,48361,1,1
48360,48361,1,1
48360,48361,1,1
48360,48361,1,1
48360,48362,1,2
48360,48361,1,1
48360,48361,1,1
48360,48361,1,1
48360,48361,1,1
48360,48362,11,2
48360,48362,1,2
48360,48362,11,2
48360,48362,4,2
48360,48362,14,3
48360,48362,1,2
48360,48362,1,2
48360,48362,14,3
48360,48365,7,2
48360,48365,7,1
48360,48365,7,1
48360,48364,14,4
48360,48363,14,4
48360,48365,7,1
48360,48370,7,3
48360,48365,7,2
48360,48365,7,1
48360,48365,7,1
48360,48365,7,1
48360,48365,7,1
48360,48365,7,1
48360,48365,7,2
48360,48365,7,1
48360,48365,7,1
48360,48365,7,1
48360,48370,7,2
48360,48365,7,1
48360,48365,7,1
48360,48365,7,1
48360,48365,7,2
48360,48365,2,1
48360,48370,7,7
48360,48365,2,1
48360,48365,7,1
48360,48365,2,1
48360,48370,7,3
48360,48370,7,2
48360,48365,10,1
48360,48370,7,2
48360,48370,7,4
48360,48370,2,2
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48425,7,1
48420,48421,13,1
48420,48421,5,1
48420,48421,5,1
48420,48421,5,1
48420,48425,7,1
48420,48421,4,1
48420,48421,14,1
48420,48421,13,1
48420,48421,4,1
48420,48421,4,1
48420,48421,4,1
48420,48421,13,1
48420,48421,13,1
48420,48421,4,1
48420,48421,14,1
48420,48421,11,1
48420,48421,13,1
48420,48421,14,1
48420,48421,13,1
48420,48421,9,1
48420,48421,9,1
48420,48421,9,1
48420,48421,14,1
48420,48421,14,1
48420,48421,11,1
48420,48421,11,1
48420,48421,14,1
48420,48421,14,1
48420,48421,14,1
48420,48421,14,1
48420,48421,1,1
48420,48421,14,1
48420,48421,14,1
48420,48421,14,1
48420,48421,14,1
48420,48421,14,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48425,7,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48422,11,2
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48422,11,2
48420,48421,1,1
48420,48425,7,1
48420,48421,1,1
48420,48421,1,1
48420,48421,1,1
48420,48422,4,2
48420,48422,4,2
48420,48421,1,1
48420,48425,7,1
48420,48422,14,2
48420,48422,14,2
48420,48425,7,1
48420,48422,14,3
48420,48423,4,3
48420,48422,1,2
48420,48422,1,2
48420,48422,14,2
48420,48425,7,1
48420,48425,7,1
48420,48424,4,4
48420,48423,1,3
48420,48425,7,2
48420,48425,7,1
48420,48425,7,2
48420,48425,7,1
48420,48425,7,2
48420,48425,7,1
48420,48425,7,1
48420,48430,7,3
48420,48425,7,1
48420,48425,7,1
48420,48425,7,1
48420,48425,7,1
48420,48425,7,1
48420,48425,7,1
48420,48425,7,1
48420,48425,7,1
48420,48425,7,1
48420,48425,7,1
48420,48425,7,2
48420,48430,7,3
48420,48425,7,1
48420,48425,7,1
48420,48425,7,1
48420,48425,7,1
48420,48425,2,2
48420,48430,7,3
48420,48425,2,1
48420,48425,7,1
48420,48425,2,2
48420,48430,7,5
48420,48430,7,2
48420,48430,7,2
48420,48430,7,3
48420,48430,7,3
48420,48430,7,2
48420,48430,7,4
48420,48430,7,2
48420,48430,7,3
48420,48435,7,4
48420,48430,2,10
48420,48430,2,2
48420,48435,7,3
48420,48435,7,5
48480,48481,14,1
48480,48481,4,1
48480,48485,7,1
48480,48481,14,1
48480,48481,4,1
48480,48481,5,1
48480,48481,5,1
48480,48481,4,1
48480,48481,4,1
48480,48481,4,1
48480,48481,14,1
48480,48481,4,1
48480,48481,4,1
48480,48481,4,1
48480,48481,4,1
48480,48481,13,1
48480,48481,11,1
48480,48481,13,1
48480,48481,13,1
48480,48481,9,1
48480,48481,11,1
48480,48481,11,1
48480,48481,9,1
48480,48481,1,1
48480,48481,1,1
48480,48481,14,1
48480,48481,14,1
48480,48481,14,1
48480,48481,14,1
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48485,7,1
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48482,14,3
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48485,7,1
48480,48482,9,3
48480,48481,1,1
48480,48481,1,1
48480,48481,1,1
48480,48482,4,2
48480,48482,4,2
48480,48481,1,1
48480,48482,1,2
48480,48482,1,2
48480,48482,14,2
48480,48485,7,1
48480,48482,1,2
48480,48482,1,2
48480,48482,1,2
48480,48482,1,2
48480,48483,14,3
48480,48485,7,1
48480,48483,4,3
48480,48482,1,2
48480,48483,1,3
48480,48485,7,2
48480,48484,1,5
48480,48483,1,3
48480,48485,7,1
48480,48488,1,9
48480,48485,7,2
48480,48485,7,1
48480,48485,7,1
48480,48485,7,1
48480,48487,1,8
48480,48485,7,1
48480,48485,7,1
48480,48485,7,1
48480,48485,1,5
48480,48485,10,1
48480,48485,2,1
48540,48541,11,1
48540,48541,13,1
48540,48541,4,1
48540,48541,5,1
48540,48541,11,3
48540,48541,13,1
48540,48541,13,1
48540,48541,13,1
48540,48541,13,1
48540,48541,13,1
48540,48541,11,1
48540,48541,13,1
48540,48541,13,1
48540,48541,13,1
48540,48541,13,1
48540,48541,13,1
48540,48541,13,1
48540,48541,1,1
48540,48541,11,1
48540,48541,11,1
48540,48541,11,1
48540,48541,11,3
48540,48541,11,1
48540,48541,11,1
48540,48541,1,1
48540,48541,11,1
48540,48541,1,1
48540,48541,11,1
48540,48541,11,1
48540,48541,14,1
48540,48541,1,1
48540,48541,1,1
48540,48541,14,1
48540,48541,1,1
48540,48541,1,1
48540,48541,1,1
48540,48541,1,1
48540,48541,1,1
48540,48541,1,1
48540,48541,1,1
48540,48541,1,1
48540,48541,1,1
48540,48541,1,1
48540,48541,1,1
48540,48541,1,1
48540,48541,1,1
48540,48541,1,1
48540,48541,1,1
48540,48541,1,1
48540,48545,7,1
48540,48542,11,3
48540,48543,11,3
48540,48542,11,4
48540,48542,11,2
48540,48542,11,7
48540,48542,11,7
48540,48542,1,2
48540,48543,11,3
48540,48542,14,2
48540,48542,14,2
48540,48542,1,2
48540,48543,11,4
48540,48543,11,3
48540,48543,13,3
48540,48543,1,3
48540,48543,14,3
48540,48545,7,2
48540,48544,11,4
48540,48545,7,2
48540,48545,7,1
48540,48545,7,1
48540,48545,7,1
48540,48545,7,1
48540,48545,7,1
48540,48545,7,1
48540,48545,7,1
48540,48545,7,1
48540,48545,7,1
48540,48545,7,1
48540,48545,7,1
48540,48545,7,1
48540,48545,7,1
48540,48545,7,1
48540,48545,7,1
48540,48545,7,1
48540,48545,7,1
48540,48545,7,1
48540,48545,7,1
48540,48545,7,1
48540,48545,7,2
48540,48545,7,4
48540,48545,7,4
48540,48545,7,1
48540,48545,7,2
48540,48545,7,1
48540,48548,11,9
48540,48545,2,1
48540,48545,7,1
48540,48545,2,1
48540,48546,11,7
48540,48545,11,5
48540,48545,2,1
48540,48550,7,3
48540,48550,7,5
48540,48550,7,2
48540,48550,7,4
48540,48555,7,7
48540,48552,5,14
48540,48550,7,2
48600,48601,11,1
48600,48601,1,1
48600,48605,7,1
48600,48601,4,1
48600,48601,1,1
48600,48601,4,1
48600,48601,4,1
48600,48601,4,2
48600,48601,5,1
48600,48601,5,1
48600,48601,13,1
48600,48601,4,1
48600,48601,4,1
48600,48601,9,1
48600,48601,13,1
48600,48601,9,1
48600,48601,13,1
48600,48601,13,1
48600,48601,13,1
48600,48601,13,1
48600,48601,13,1
48600,48601,13,1
48600,48602,1,2
48600,48601,11,1
48600,48601,11,1
48600,48601,1,1
48600,48601,1,1
48600,48601,14,1
48600,48601,14,1
48600,48601,14,1
48600,48601,14,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48602,1,2
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48602,13,2
48600,48601,1,1
48600,48602,13,2
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48601,1,1
48600,48605,7,1
48600,48605,7,1
48600,48605,7,1
48600,48605,7,1
48600,48605,7,1
48600,48605,7,1
48600,48605,7,1
48600,48605,7,1
48600,48605,7,1
48600,48605,7,1
48600,48605,7,1
48600,48605,7,2
48600,48605,7,3
48600,48605,7,3
48600,48605,7,1
48600,48605,7,1
48600,48605,7,1
48600,48605,7,1
48600,48605,7,2
48600,48605,7,1
48600,48605,7,1
48600,48605,7,1
48600,48605,7,1
48600,48605,7,2
48600,48605,7,1
48600,48605,7,1
48600,48605,7,2
48600,48605,7,1
48600,48605,7,2
48600,48605,7,1
48600,48605,7,1
48600,48605,7,1
48600,48605,7,1
48600,48605,7,1
48600,48605,7,1
48600,48605,7,2
48600,48605,7,1
48600,48605,7,1
48600,48610,7,3
48600,48610,7,3
48600,48605,7,2
48600,48605,7,1
48600,48605,7,1
48600,48605,7,1
48600,48605,7,1
48600,48605,7,1
48600,48610,7,3
48600,48610,7,3
48600,48610,7,2
48600,48610,7,3
48600,48610,7,3
48600,48610,7,4
48600,48610,7,3
48600,48625,7,6
48600,48615,7,4
48600,48610,7,2
48660,48661,1,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,2
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,2
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,10,1
48660,48665,7,1
48660,48665,7,1
48660,48665,10,2
48660,48665,10,1
48660,48665,2,3
48660,48665,7,1
48660,48665,10,1
48660,48665,10,3
48660,48665,10,1
48660,48665,10,1
48660,48670,7,4
48660,48665,10,1
48660,48665,10,1
48660,48666,1,6
48660,48670,7,4
48660,48670,7,2
48660,48670,7,2
48660,48670,7,2
48660,48670,7,2
48660,48670,7,2
48660,48670,7,4
48660,48670,7,2
48660,48670,7,2
48660,48670,7,2
48660,48670,7,3
48660,48665,7,1
48660,48665,7,1
48660,48661,13,1
48660,48661,13,1
48660,48661,4,1
48660,48661,4,1
48660,48661,4,1
48660,48661,5,1
48660,48661,4,1
48660,48661,4,1
48660,48661,4,1
48660,48661,13,1
48660,48661,1,1
48660,48661,13,1
48660,48661,13,1
48660,48661,13,1
48660,48661,11,1
48660,48661,1,1
48660,48661,1,1
48660,48661,11,1
48660,48661,13,1
48660,48661,11,1
48660,48661,1,1
48660,48661,1,1
48660,48661,14,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48663,1,3
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48661,1,1
48660,48662,4,2
48660,48661,1,1
48660,48661,1,1
48660,48662,1,2
48660,48661,1,1
48660,48662,4,2
48660,48661,1,1
48660,48661,1,1
48660,48662,14,3
48660,48662,1,2
48660,48662,11,4
48660,48662,11,3
48660,48662,1,2
48660,48662,1,2
48660,48662,1,2
48660,48662,1,2
48660,48662,1,2
48660,48665,7,2
48660,48664,1,4
48660,48665,7,1
48660,48663,1,3
48660,48664,1,4
48660,48663,1,3
48660,48663,1,3
48660,48665,7,1
48660,48665,7,2
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,2
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,2
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,2
48660,48665,7,3
48660,48665,7,1
48660,48665,7,2
48660,48665,7,1
48660,48665,7,2
48660,48665,7,1
48660,48665,7,1
48660,48665,7,2
48660,48665,7,1
48660,48665,7,1
48660,48665,7,2
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,2
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,1
48660,48665,7,2
48660,48665,7,2
48660,48665,7,1
48720,48725,7,1
48720,48721,4,1
48720,48721,4,1
48720,48721,5,1
48720,48721,4,1
48720,48721,9,1
48720,48721,4,1
48720,48721,4,1
48720,48721,4,1
48720,48721,4,1
48720,48721,13,1
48720,48721,9,1
48720,48721,13,1
48720,48721,13,1
48720,48721,1,1
48720,48721,13,1
48720,48721,13,1
48720,48721,13,1
48720,48721,13,1
48720,48721,14,1
48720,48721,9,1
48720,48721,9,1
48720,48721,1,1
48720,48721,11,1
48720,48721,14,1
48720,48721,11,1
48720,48721,11,1
48720,48721,14,1
48720,48721,14,1
48720,48721,14,1
48720,48721,14,1
48720,48721,14,1
48720,48721,14,1
48720,48721,14,5
48720,48721,14,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48730,7,2
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48721,6,1
48720,48725,7,1
48720,48721,1,1
48720,48721,1,1
48720,48721,1,1
48720,48722,4,2
48720,48722,1,2
48720,48721,6,1
48720,48722,1,3
48720,48722,9,2
48720,48722,1,2
48720,48722,1,2
48720,48722,9,2
48720,48722,1,2
48720,48722,1,2
48720,48725,7,1
48720,48725,7,1
48720,48722,1,2
48720,48723,1,3
48720,48723,1,3
48720,48723,14,4
48720,48725,7,3
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,2
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,3
48720,48725,7,1
48720,48725,7,3
48720,48725,7,1
48720,48725,7,1
48720,48725,7,2
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,2
48720,48725,7,1
48720,48725,7,2
48720,48725,7,1
48720,48725,7,1
48720,48725,7,2
48720,48725,7,1
48720,48725,7,2
48720,48725,7,1
48720,48725,7,2
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,2
48720,48725,7,1
48720,48725,7,1
48720,48730,7,2
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,2
48720,48725,7,1
48720,48725,7,1
48720,48725,7,2
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48730,7,2
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,2
48720,48725,7,2
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,5
48720,48725,7,1
48720,48725,7,2
48720,48725,7,1
48720,48725,7,2
48720,48725,2,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48730,7,3
48720,48725,2,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48730,7,2
48720,48725,2,1
48720,48725,2,1
48720,48730,7,2
48720,48725,10,1
48720,48730,7,2
48720,48728,14,28
48720,48725,10,1
48720,48730,7,2
48720,48730,7,2
48720,48730,7,2
48720,48730,7,2
48720,48730,7,2
48720,48730,7,3
48720,48730,7,2
48720,48730,7,2
48720,48735,7,4
48720,48735,7,6
48720,48730,7,2
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,3
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,2
48720,48725,7,1
48720,48725,7,1
48720,48725,7,2
48720,48725,7,1
48720,48725,7,4
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,1
48720,48725,7,2
48720,48725,7,2
48720,48725,7,4
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48781,13,1
48780,48781,13,1
48780,48781,13,1
48780,48781,13,1
48780,48781,13,1
48780,48781,4,1
48780,48781,13,1
48780,48781,13,1
48780,48781,13,1
48780,48781,13,1
48780,48781,13,1
48780,48781,13,1
48780,48781,13,1
48780,48781,14,1
48780,48781,13,1
48780,48781,13,1
48780,48781,13,1
48780,48781,13,1
48780,48781,13,1
48780,48781,13,1
48780,48781,13,1
48780,48781,13,1
48780,48781,13,1
48780,48781,13,1
48780,48781,13,1
48780,48781,13,1
48780,48781,13,1
48780,48781,14,1
48780,48781,13,2
48780,48781,13,1
48780,48781,13,1
48780,48781,13,1
48780,48781,13,1
48780,48781,13,1
48780,48781,13,1
48780,48781,9,1
48780,48781,13,1
48780,48781,13,1
48780,48781,13,1
48780,48781,9,1
48780,48781,13,1
48780,48781,13,1
48780,48781,14,1
48780,48781,9,1
48780,48781,9,1
48780,48781,9,1
48780,48781,9,1
48780,48781,9,1
48780,48781,11,1
48780,48781,9,1
48780,48781,9,1
48780,48781,9,1
48780,48781,9,1
48780,48781,11,1
48780,48781,9,1
48780,48781,9,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,14,1
48780,48781,1,1
48780,48781,14,1
48780,48781,14,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,2
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,2
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48785,7,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48782,13,2
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,2
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48785,7,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48782,13,2
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48782,13,2
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48782,4,2
48780,48781,1,1
48780,48781,1,1
48780,48781,1,1
48780,48781,6,1
48780,48781,6,1
48780,48781,6,1
48780,48784,1,4
48780,48782,1,2
48780,48782,1,2
48780,48782,13,2
48780,48782,1,2
48780,48782,1,2
48780,48782,1,2
48780,48782,1,2
48780,48782,1,2
48780,48782,1,2
48780,48782,1,2
48780,48782,1,2
48780,48782,1,2
48780,48782,1,2
48780,48782,1,3
48780,48782,6,2
48780,48782,1,2
48780,48782,1,3
48780,48785,7,1
48780,48783,6,3
48780,48782,1,2
48780,48782,1,2
48780,48782,1,2
48780,48782,1,2
48780,48783,1,3
48780,48783,1,3
48780,48783,9,3
48780,48782,6,2
48780,48783,1,4
48780,48783,1,3
48780,48783,1,4
48780,48783,1,3
48780,48785,7,1
48780,48784,6,5
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,2
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,2
48780,48785,7,2
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,2
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,3
48780,48785,7,2
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,2
48780,48785,7,2
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,2
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,2
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,2
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,2
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,2
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,2
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
48780,48785,7,2
48780,48785,7,1
48780,48785,7,2
48780,48785,7,1
48780,48785,7,1
48780,48785,7,1
