start_t,stop_t,player_a,player_b,key,meta,count
40320,40321,10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a,,BlockPlace,DIRT,1
40320,40321,10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a,,CraftedItems,IRON_BOOTS,1
40320,40321,10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a,,CraftedItems,IRON_CHESTPLATE,1
40320,40321,10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a,,CraftedItems,IRON_HELMET,1
40320,40321,10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a,,CraftedItems,IRON_LEGGINGS,1
40320,40321,10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a,,Logins,America/New_York,1
40320,40321,154bf7d64cfaf3f244776ace8366d674663bebbd,,BlockPlace,SMOOTH_BRICK,1
40320,40321,20f28e2b90d8763721ea193696017f6a10d30e3d,,Logins,America/Rainy_River,1
40320,40321,323b2345336df856738386ae17d31fa18e394816,,Logins,America/Los_Angeles,1
40320,40321,39a5bbb86c7f21bc29c295d1f571ed63ed8854ee,,Death,,1
40320,40321,39a5bbb86c7f21bc29c295d1f571ed63ed8854ee,,Logins,America/New_York,1
40320,40321,39a5bbb86c7f21bc29c295d1f571ed63ed8854ee,5a615a44b08fe408d5f82548187407fb1bb95efb,KilledBy,,1
40320,40321,4732c5c9a500fc24c58aae3656cbe0ed8edd6edc,,BlockPlace,COBBLESTONE,4
40320,40321,4732c5c9a500fc24c58aae3656cbe0ed8edd6edc,,BlockPlace,OTHER,1
40320,40321,5a615a44b08fe408d5f82548187407fb1bb95efb,,BlockBreak,GRASS,1
40320,40321,5a615a44b08fe408d5f82548187407fb1bb95efb,,BlockBreak,IRON_ORE,5
40320,40321,5a615a44b08fe408d5f82548187407fb1bb95efb,,BlockBreak,OTHER,1
40320,40321,5a615a44b08fe408d5f82548187407fb1bb95efb,,BlockBreak,STONE,1
40320,40321,5a615a44b08fe408d5f82548187407fb1bb95efb,,CraftedItems,IRON_PICKAXE,1
40320,40321,5a615a44b08fe408d5f82548187407fb1bb95efb,,CraftedItems,WORKBENCH,1
40320,40321,5a615a44b08fe408d5f82548187407fb1bb95efb,,Death,,1
40320,40321,5a615a44b08fe408d5f82548187407fb1bb95efb,5942423bc45a823a9081be377cdb00aae9e6dedf,Chat,,1
40320,40321,5a615a44b08fe408d5f82548187407fb1bb95efb,5ae781995377fcb4d6052cd9cd537da886f14e14,KilledBy,,1
40320,40321,5ae781995377fcb4d6052cd9cd537da886f14e14,,BlockBreak,COBBLESTONE,1
40320,40321,5ae781995377fcb4d6052cd9cd537da886f14e14,,BlockBreak,DIRT,9
40320,40321,5ae781995377fcb4d6052cd9cd537da886f14e14,,BlockBreak,GRASS,3
40320,40321,5ae781995377fcb4d6052cd9cd537da886f14e14,,BlockBreak,IRON_ORE,1
40320,40321,5ae781995377fcb4d6052cd9cd537da886f14e14,,BlockBreak,OTHER,1
40320,40321,5ae781995377fcb4d6052cd9cd537da886f14e14,,BlockBreak,SAND,6
40320,40321,5ae781995377fcb4d6052cd9cd537da886f14e14,,Logins,America/New_York,1
40320,40321,614d8baf455d406f73507596babcd0dffedc79f3,,BlockBreak,COBBLESTONE,1
40320,40321,614d8baf455d406f73507596babcd0dffedc79f3,,BlockBreak,DIRT,6
40320,40321,616b988b89e406089f2f8b8b35930301b1873325,,BlockBreak,DIRT,1
40320,40321,616b988b89e406089f2f8b8b35930301b1873325,,BlockPlace,OTHER,4
40320,40321,616b988b89e406089f2f8b8b35930301b1873325,5a615a44b08fe408d5f82548187407fb1bb95efb,Chat,,1
40320,40321,616b988b89e406089f2f8b8b35930301b1873325,969ebe3348e5b0b099211b933e2112e1a3a04734,Chat,,2
40320,40321,616b988b89e406089f2f8b8b35930301b1873325,d2efb2b5cb2c5b93bdcef8c2a475e8f11ac8a201,Chat,,1
40320,40321,7a270200a8dedc216cad2c40c17c97f208dc1d87,,BlockBreak,COAL_ORE,1
40320,40321,7a270200a8dedc216cad2c40c17c97f208dc1d87,,BlockBreak,GLOWING_REDSTONE_ORE,3
40320,40321,7a270200a8dedc216cad2c40c17c97f208dc1d87,,BlockPlace,DIRT,2
40320,40321,7a270200a8dedc216cad2c40c17c97f208dc1d87,,BlockPlace,OTHER,1
40320,40321,7a270200a8dedc216cad2c40c17c97f208dc1d87,,Kicks,,1
40320,40321,7a270200a8dedc216cad2c40c17c97f208dc1d87,,Logins,America/Edmonton,1
40320,40321,7cf6b3b5dbbecc83800633a8304b1ebda655aace,,BlockBreak,COBBLESTONE,7
40320,40321,7cf6b3b5dbbecc83800633a8304b1ebda655aace,,BlockBreak,OTHER,1
40320,40321,82af578f7a1420afd84f1153263c0c83a9765bfb,,BlockBreak,DIRT,2
40320,40321,82af578f7a1420afd84f1153263c0c83a9765bfb,,BlockPlace,COBBLESTONE,3
40320,40321,82af578f7a1420afd84f1153263c0c83a9765bfb,,Logins,America/Rainy_River,1
40320,40321,8d37f6ffb2853dfd01f3e10ef78ef2d318ed79fc,,BlockBreak,DIRT,2
40320,40321,8d37f6ffb2853dfd01f3e10ef78ef2d318ed79fc,,BlockBreak,IRON_ORE,1
40320,40321,8d37f6ffb2853dfd01f3e10ef78ef2d318ed79fc,,Logins,America/New_York,1
40320,40321,9228a0d3fea1fc4d2aab481d9d4436b3125fdbc4,,Death,,1
40320,40321,9228a0d3fea1fc4d2aab481d9d4436b3125fdbc4,,Logins,America/Chicago,1
40320,40321,9228a0d3fea1fc4d2aab481d9d4436b3125fdbc4,5ae781995377fcb4d6052cd9cd537da886f14e14,KilledBy,,1
40320,40321,964a573485c420827bbb29ddfd9b243c5528a1ee,,BlockBreak,COAL_ORE,4
40320,40321,964a573485c420827bbb29ddfd9b243c5528a1ee,,BlockBreak,SMOOTH_BRICK,1
40320,40321,964a573485c420827bbb29ddfd9b243c5528a1ee,,BlockBreak,THIN_GLASS,1
40320,40321,964a573485c420827bbb29ddfd9b243c5528a1ee,,Logins,America/New_York,1
40320,40321,a00da0597317774f479dc38842fffc55e4fab667,,BlockBreak,OTHER,1
40320,40321,a00da0597317774f479dc38842fffc55e4fab667,,CraftedItems,DIAMOND_CHESTPLATE,1
40320,40321,a00da0597317774f479dc38842fffc55e4fab667,,CraftedItems,DIAMOND_HELMET,1
40320,40321,a3ca7d96036ef41364c547c32a39b2918e4eaadd,,Death,,1
40320,40321,a3ca7d96036ef41364c547c32a39b2918e4eaadd,,Logins,America/New_York,1
40320,40321,a3ca7d96036ef41364c547c32a39b2918e4eaadd,5ae781995377fcb4d6052cd9cd537da886f14e14,KilledBy,,1
40320,40321,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockBreak,COBBLESTONE,12
40320,40321,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockBreak,DIRT,1
40320,40321,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockBreak,GRASS,6
40320,40321,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockBreak,STONE,8
40320,40321,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockPlace,COBBLESTONE,35
40320,40321,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockPlace,DIRT,4
40320,40321,b27d560b1d2c74a6435ed0da78b2031d94503df6,,Logins,America/New_York,1
40320,40321,b5ca08df4da7835cc3d3220ad3dcc7b1e3fa7825,,BlockBreak,DIRT,1
40320,40321,b5ca08df4da7835cc3d3220ad3dcc7b1e3fa7825,a00da0597317774f479dc38842fffc55e4fab667,KilledBy,,1
40320,40321,bb2697c1f74fccb4cb9a07b6923b087717d89a88,,Logins,America/Los_Angeles,1
40320,40321,bc691f7859619d220500ad6b0ce80e20d47d96a8,,Logins,America/Rainy_River,1
40320,40321,d07245ad90f5e02828267851597f19c96c7d9a7c,,BlockBreak,DIRT,3
40320,40321,d07245ad90f5e02828267851597f19c96c7d9a7c,,BlockBreak,GRAVEL,1
40320,40321,d07245ad90f5e02828267851597f19c96c7d9a7c,,BlockBreak,OTHER,1
40320,40321,d07245ad90f5e02828267851597f19c96c7d9a7c,,BlockPlace,DIRT,1
40320,40321,d07245ad90f5e02828267851597f19c96c7d9a7c,,Kicks,,1
40320,40321,de8d00d53ca34d4f25b712d9cf282b93f98b6255,,BlockBreak,DIRT,2
40320,40321,de8d00d53ca34d4f25b712d9cf282b93f98b6255,,BlockBreak,SAND,3
40320,40321,de8d00d53ca34d4f25b712d9cf282b93f98b6255,,BlockBreak,THIN_GLASS,2
40320,40321,de8d00d53ca34d4f25b712d9cf282b93f98b6255,,BlockPlace,SAND,3
40320,40321,de8d00d53ca34d4f25b712d9cf282b93f98b6255,,Logins,America/New_York,1
40320,40321,f53edcd6c088419205effd8b669603ef791da91e,,BlockBreak,DIRT,5
40320,40321,f53edcd6c088419205effd8b669603ef791da91e,,BlockBreak,GOLD_ORE,3
40320,40321,f53edcd6c088419205effd8b669603ef791da91e,,CraftedItems,TORCH,1
40320,40321,f54be117507b677e4962ad0dd15fb2b0052c6784,,BlockBreak,GRASS,6
40320,40321,f54be117507b677e4962ad0dd15fb2b0052c6784,,BlockPlace,OTHER,1
40320,40321,f54be117507b677e4962ad0dd15fb2b0052c6784,,CraftedItems,WOOD,1
40320,40321,f54be117507b677e4962ad0dd15fb2b0052c6784,,CraftedItems,WOOD_DOOR,1
40320,40321,fafe300b2ce059c5f427afc7a0b5d287fcb48347,,BlockBreak,OTHER,3
40320,40321,fafe300b2ce059c5f427afc7a0b5d287fcb48347,,CraftedItems,BOW,1
40320,40321,fafe300b2ce059c5f427afc7a0b5d287fcb48347,,CraftedItems,STICK,1
40320,40321,fafe300b2ce059c5f427afc7a0b5d287fcb48347,,CraftedItems,STONE_SWORD,3
40320,40321,fafe300b2ce059c5f427afc7a0b5d287fcb48347,,CraftedItems,WOOD_BUTTON,2
40320,40321,fafe300b2ce059c5f427afc7a0b5d287fcb48347,,Death,,1
40320,40321,fafe300b2ce059c5f427afc7a0b5d287fcb48347,,Logins,America/New_York,1
40320,40321,fafe300b2ce059c5f427afc7a0b5d287fcb48347,616b988b89e406089f2f8b8b35930301b1873325,Chat,,1
40320,40321,fafe300b2ce059c5f427afc7a0b5d287fcb48347,616b988b89e406089f2f8b8b35930301b1873325,KilledBy,,1
40320,40322,10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a,,BlockBreak,GRASS,2
40320,40322,10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a,,CraftedItems,IRON_SWORD,2
40320,40322,5a615a44b08fe408d5f82548187407fb1bb95efb,,Logins,Australia/Queensland,2
40320,40322,5ae781995377fcb4d6052cd9cd537da886f14e14,,BlockBreak,GRAVEL,2
40320,40322,5ae781995377fcb4d6052cd9cd537da886f14e14,,BlockPlace,COBBLESTONE,2
40320,40322,614d8baf455d406f73507596babcd0dffedc79f3,,BlockBreak,COAL_ORE,17
40320,40322,614d8baf455d406f73507596babcd0dffedc79f3,,BlockBreak,STONE,29
40320,40322,614d8baf455d406f73507596babcd0dffedc79f3,,BlockPlace,COBBLESTONE,4
40320,40322,614d8baf455d406f73507596babcd0dffedc79f3,,BlockPlace,OTHER,2
40320,40322,614d8baf455d406f73507596babcd0dffedc79f3,,Logins,America/New_York,2
40320,40322,616b988b89e406089f2f8b8b35930301b1873325,,BlockBreak,GRASS,5
40320,40322,7a270200a8dedc216cad2c40c17c97f208dc1d87,,BlockBreak,COBBLESTONE,5
40320,40322,7a270200a8dedc216cad2c40c17c97f208dc1d87,,BlockBreak,DIRT,13
40320,40322,7a270200a8dedc216cad2c40c17c97f208dc1d87,,BlockBreak,IRON_ORE,10
40320,40322,7a270200a8dedc216cad2c40c17c97f208dc1d87,,BlockBreak,OTHER,8
40320,40322,7a270200a8dedc216cad2c40c17c97f208dc1d87,,BlockBreak,STONE,2
40320,40322,82af578f7a1420afd84f1153263c0c83a9765bfb,,CraftedItems,SANDSTONE,4
40320,40322,8d37f6ffb2853dfd01f3e10ef78ef2d318ed79fc,,BlockBreak,COAL_ORE,3
40320,40322,8d37f6ffb2853dfd01f3e10ef78ef2d318ed79fc,,BlockPlace,SAND,6
40320,40322,8d37f6ffb2853dfd01f3e10ef78ef2d318ed79fc,42fd069aee764a5c2c973f9bb52ecf962d49e31b,Chat,,3
40320,40322,964a573485c420827bbb29ddfd9b243c5528a1ee,,BlockBreak,COBBLESTONE,7
40320,40322,964a573485c420827bbb29ddfd9b243c5528a1ee,,BlockBreak,DIRT,7
40320,40322,964a573485c420827bbb29ddfd9b243c5528a1ee,,BlockBreak,GLASS,2
40320,40322,b5ca08df4da7835cc3d3220ad3dcc7b1e3fa7825,,BlockBreak,GRASS,3
40320,40322,de8d00d53ca34d4f25b712d9cf282b93f98b6255,,BlockPlace,DIRT,7
40320,40322,de8d00d53ca34d4f25b712d9cf282b93f98b6255,,BlockPlace,OTHER,9
40320,40322,f53edcd6c088419205effd8b669603ef791da91e,,BlockBreak,GLOWING_REDSTONE_ORE,8
40320,40322,f53edcd6c088419205effd8b669603ef791da91e,,BlockPlace,OTHER,4
40320,40322,f53edcd6c088419205effd8b669603ef791da91e,,Logins,America/New_York,2
40320,40322,f54be117507b677e4962ad0dd15fb2b0052c6784,,BlockBreak,LOG,16
40320,40323,10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a,,Death,,3
40320,40323,10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a,5ae781995377fcb4d6052cd9cd537da886f14e14,KilledBy,,3
40320,40323,5a615a44b08fe408d5f82548187407fb1bb95efb,,BlockPlace,OTHER,15
40320,40323,5ae781995377fcb4d6052cd9cd537da886f14e14,,BlockPlace,OTHER,6
40320,40323,616b988b89e406089f2f8b8b35930301b1873325,,BlockBreak,OTHER,14
40320,40323,616b988b89e406089f2f8b8b35930301b1873325,,BlockBreak,SAND,6
40320,40323,7a270200a8dedc216cad2c40c17c97f208dc1d87,,BlockBreak,GRASS,7
40320,40323,7cf6b3b5dbbecc83800633a8304b1ebda655aace,,BlockPlace,OTHER,11
40320,40323,964a573485c420827bbb29ddfd9b243c5528a1ee,,BlockPlace,COBBLESTONE,5
40320,40323,b5ca08df4da7835cc3d3220ad3dcc7b1e3fa7825,5a615a44b08fe408d5f82548187407fb1bb95efb,KilledBy,,3
40320,40323,bece7fe741fa43df2cbc5b034ec58f7ba3691358,,Logins,America/New_York,3
40320,40323,de8d00d53ca34d4f25b712d9cf282b93f98b6255,,BlockBreak,GLASS,4
40320,40323,f53edcd6c088419205effd8b669603ef791da91e,,BlockBreak,OTHER,4
40320,40323,f53edcd6c088419205effd8b669603ef791da91e,,BlockPlace,COBBLESTONE,22
40320,40324,154bf7d64cfaf3f244776ace8366d674663bebbd,,BlockBreak,DIRT,5
40320,40324,154bf7d64cfaf3f244776ace8366d674663bebbd,,BlockBreak,OTHER,4
40320,40324,82af578f7a1420afd84f1153263c0c83a9765bfb,,BlockPlace,SAND,16
40320,40324,8d37f6ffb2853dfd01f3e10ef78ef2d318ed79fc,,BlockBreak,STONE,161
40320,40324,8d37f6ffb2853dfd01f3e10ef78ef2d318ed79fc,,BlockPlace,OTHER,20
40320,40324,b5ca08df4da7835cc3d3220ad3dcc7b1e3fa7825,,Death,,4
40320,40324,de8d00d53ca34d4f25b712d9cf282b93f98b6255,,BlockBreak,GRASS,10
40320,40325,154bf7d64cfaf3f244776ace8366d674663bebbd,,BlockPlace,IRON_BLOCK,12
40320,40325,323b2345336df856738386ae17d31fa18e394816,42fd069aee764a5c2c973f9bb52ecf962d49e31b,Chat,,6
40320,40325,5ae781995377fcb4d6052cd9cd537da886f14e14,,BlockBreak,STONE,72
40320,40325,616b988b89e406089f2f8b8b35930301b1873325,897e57ecce24ebee4a01172f2977fd6bfd30a491,Chat,,8
40320,40325,82af578f7a1420afd84f1153263c0c83a9765bfb,,BlockBreak,SAND,117
40320,40325,8d37f6ffb2853dfd01f3e10ef78ef2d318ed79fc,,BlockBreak,SAND,19
40320,40325,964a573485c420827bbb29ddfd9b243c5528a1ee,,BlockBreak,OTHER,5
40320,40325,f53edcd6c088419205effd8b669603ef791da91e,,BlockBreak,STONE,25
40320,40325,f54be117507b677e4962ad0dd15fb2b0052c6784,,BlockBreak,OTHER,14
40320,40326,154bf7d64cfaf3f244776ace8366d674663bebbd,,BlockPlace,DIRT,11
40320,40326,b5ca08df4da7835cc3d3220ad3dcc7b1e3fa7825,,BlockBreak,LOG,37
40320,40326,b5ca08df4da7835cc3d3220ad3dcc7b1e3fa7825,,BlockBreak,OTHER,20
40320,40326,de8d00d53ca34d4f25b712d9cf282b93f98b6255,,BlockBreak,OTHER,13
40320,40327,154bf7d64cfaf3f244776ace8366d674663bebbd,,BlockBreak,IRON_BLOCK,22
40320,40327,154bf7d64cfaf3f244776ace8366d674663bebbd,,BlockPlace,OTHER,21
40320,40327,8d37f6ffb2853dfd01f3e10ef78ef2d318ed79fc,,BlockBreak,OTHER,23
40320,40328,5a615a44b08fe408d5f82548187407fb1bb95efb,42fd069aee764a5c2c973f9bb52ecf962d49e31b,Chat,,10
40320,40328,616b988b89e406089f2f8b8b35930301b1873325,c2dbbd779dd0db5cec4f61a87b0c381dd4904d0d,Chat,,10
40320,40328,82af578f7a1420afd84f1153263c0c83a9765bfb,,BlockBreak,OTHER,91
40320,40328,82af578f7a1420afd84f1153263c0c83a9765bfb,,BlockPlace,OTHER,67
40380,40381,10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a,,BlockBreak,GRASS,2
40380,40381,10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a,,BlockPlace,COBBLESTONE,4
40380,40381,10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a,,BlockPlace,OTHER,1
40380,40381,10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a,,CraftedItems,IRON_BOOTS,1
40380,40381,10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a,,CraftedItems,IRON_CHESTPLATE,1
40380,40381,10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a,,CraftedItems,IRON_HELMET,1
40380,40381,10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a,,CraftedItems,IRON_LEGGINGS,1
40380,40381,10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a,,CraftedItems,IRON_PICKAXE,1
40380,40381,10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a,,CraftedItems,STONE_AXE,3
40380,40381,10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a,,CraftedItems,STONE_PICKAXE,3
40380,40381,10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a,,CraftedItems,STONE_SPADE,1
40380,40381,10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a,,CraftedItems,STONE_SWORD,3
40380,40381,10409d11e717c03c28ad1c4cfe8ecb90de0d7f7a,,CraftedItems,TORCH,6
40380,40381,14017603e96cc3b02205fb0fbf80f737062e645b,,BlockBreak,COBBLESTONE,1
40380,40381,14017603e96cc3b02205fb0fbf80f737062e645b,,BlockBreak,GRASS,1
40380,40381,14017603e96cc3b02205fb0fbf80f737062e645b,,BlockBreak,OTHER,2
40380,40381,14017603e96cc3b02205fb0fbf80f737062e645b,,BlockPlace,SAND,3
40380,40381,14017603e96cc3b02205fb0fbf80f737062e645b,,CraftedItems,DIAMOND_SWORD,1
40380,40381,14017603e96cc3b02205fb0fbf80f737062e645b,,Logins,America/Rainy_River,1
40380,40381,14017603e96cc3b02205fb0fbf80f737062e645b,5ae781995377fcb4d6052cd9cd537da886f14e14,KilledBy,,1
40380,40381,154bf7d64cfaf3f244776ace8366d674663bebbd,,BlockBreak,GLASS,3
40380,40381,154bf7d64cfaf3f244776ace8366d674663bebbd,,BlockBreak,GRAVEL,1
40380,40381,154bf7d64cfaf3f244776ace8366d674663bebbd,,BlockBreak,STONE,7
40380,40381,154bf7d64cfaf3f244776ace8366d674663bebbd,,BlockPlace,GLASS,14
40380,40381,203114488d7da7b9eb394070b602c8a77209dbb9,,BlockBreak,STONE,1
40380,40381,203114488d7da7b9eb394070b602c8a77209dbb9,,BlockPlace,OTHER,1
40380,40381,203114488d7da7b9eb394070b602c8a77209dbb9,,CraftedItems,STICK,1
40380,40381,203114488d7da7b9eb394070b602c8a77209dbb9,,CraftedItems,WOOD_PICKAXE,1
40380,40381,203114488d7da7b9eb394070b602c8a77209dbb9,,CraftedItems,WORKBENCH,3
40380,40381,203114488d7da7b9eb394070b602c8a77209dbb9,,Death,,1
40380,40381,203114488d7da7b9eb394070b602c8a77209dbb9,,Logins,America/Los_Angeles,1
40380,40381,203114488d7da7b9eb394070b602c8a77209dbb9,82af578f7a1420afd84f1153263c0c83a9765bfb,KilledBy,,1
40380,40381,24e05b15c794e418b6d38e9f912d3272f9f8a86e,,BlockBreak,COBBLESTONE,1
40380,40381,24e05b15c794e418b6d38e9f912d3272f9f8a86e,,BlockBreak,GRASS,3
40380,40381,24e05b15c794e418b6d38e9f912d3272f9f8a86e,,BlockBreak,OTHER,11
40380,40381,24e05b15c794e418b6d38e9f912d3272f9f8a86e,,BlockBreak,STONE,1
40380,40381,24e05b15c794e418b6d38e9f912d3272f9f8a86e,,CraftedItems,WOOD,10
40380,40381,24e05b15c794e418b6d38e9f912d3272f9f8a86e,,Death,,1
40380,40381,24e05b15c794e418b6d38e9f912d3272f9f8a86e,,Logins,America/Los_Angeles,1
40380,40381,2bcc213d8b44e88f76f58740c60191dfcab29aac,,BlockBreak,OTHER,1
40380,40381,2bcc213d8b44e88f76f58740c60191dfcab29aac,57b8d5958d620c7506a5e7f13069b784099e62ce,KilledBy,,1
40380,40381,2bcc213d8b44e88f76f58740c60191dfcab29aac,8d37f6ffb2853dfd01f3e10ef78ef2d318ed79fc,KilledBy,,1
40380,40381,2ff416d6be1db2dce2b1118cb19b5c6c5110a795,,CraftedItems,BUCKET,1
40380,40381,2ff416d6be1db2dce2b1118cb19b5c6c5110a795,,CraftedItems,COBBLESTONE_STAIRS,1
40380,40381,2ff416d6be1db2dce2b1118cb19b5c6c5110a795,,CraftedItems,DIAMOND_PICKAXE,1
40380,40381,2ff416d6be1db2dce2b1118cb19b5c6c5110a795,,CraftedItems,IRON_SPADE,1
40380,40381,2ff416d6be1db2dce2b1118cb19b5c6c5110a795,,CraftedItems,IRON_SWORD,1
40380,40381,2ff416d6be1db2dce2b1118cb19b5c6c5110a795,,CraftedItems,STICK,1
40380,40381,2ff416d6be1db2dce2b1118cb19b5c6c5110a795,,CraftedItems,WOOD,1
40380,40381,2ff416d6be1db2dce2b1118cb19b5c6c5110a795,,Kicks,,1
40380,40381,323b2345336df856738386ae17d31fa18e394816,,BlockBreak,OTHER,1
40380,40381,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,BlockBreak,COAL_ORE,22
40380,40381,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,BlockBreak,COBBLESTONE,1
40380,40381,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,BlockBreak,DIAMOND_ORE,2
40380,40381,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,BlockBreak,SAND,3
40380,40381,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,BlockPlace,DIRT,4
40380,40381,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,BlockPlace,GLASS,1
40380,40381,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,BlockPlace,SAND,3
40380,40381,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,CraftedItems,CAULDRON_ITEM,1
40380,40381,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,CraftedItems,GLASS_BOTTLE,2
40380,40381,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,CraftedItems,GOLD_NUGGET,1
40380,40381,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,CraftedItems,IRON_PICKAXE,1
40380,40381,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,CraftedItems,MELON_SEEDS,1
40380,40381,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,CraftedItems,SPECKLED_MELON,1
40380,40381,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,CraftedItems,STICK,1
40380,40381,42e15347cab23dfb3d5fb4f8b1ced93e35fc1352,,Logins,America/Los_Angeles,1
40380,40381,57b8d5958d620c7506a5e7f13069b784099e62ce,,BlockBreak,DIRT,9
40380,40381,57b8d5958d620c7506a5e7f13069b784099e62ce,,BlockBreak,GRASS,15
40380,40381,57b8d5958d620c7506a5e7f13069b784099e62ce,,BlockPlace,DIRT,9
40380,40381,57b8d5958d620c7506a5e7f13069b784099e62ce,,CraftedItems,DIAMOND_BOOTS,1
40380,40381,57b8d5958d620c7506a5e7f13069b784099e62ce,,CraftedItems,DIAMOND_CHESTPLATE,1
40380,40381,57b8d5958d620c7506a5e7f13069b784099e62ce,,CraftedItems,DIAMOND_LEGGINGS,1
40380,40381,57b8d5958d620c7506a5e7f13069b784099e62ce,,CraftedItems,DIAMOND_SWORD,1
40380,40381,57b8d5958d620c7506a5e7f13069b784099e62ce,,CraftedItems,IRON_BOOTS,1
40380,40381,57b8d5958d620c7506a5e7f13069b784099e62ce,,CraftedItems,IRON_CHESTPLATE,1
40380,40381,57b8d5958d620c7506a5e7f13069b784099e62ce,,CraftedItems,IRON_HELMET,1
40380,40381,57b8d5958d620c7506a5e7f13069b784099e62ce,,CraftedItems,IRON_LEGGINGS,1
40380,40381,57b8d5958d620c7506a5e7f13069b784099e62ce,,CraftedItems,STICK,1
40380,40381,57b8d5958d620c7506a5e7f13069b784099e62ce,,Death,,1
40380,40381,57b8d5958d620c7506a5e7f13069b784099e62ce,,Logins,America/New_York,1
40380,40381,57b8d5958d620c7506a5e7f13069b784099e62ce,533208183a19a493b2e0e9efb0d440078b1069d3,Chat,,1
40380,40381,57b8d5958d620c7506a5e7f13069b784099e62ce,5ae781995377fcb4d6052cd9cd537da886f14e14,KilledBy,,1
40380,40381,5a615a44b08fe408d5f82548187407fb1bb95efb,,BlockBreak,DIRT,3
40380,40381,5a615a44b08fe408d5f82548187407fb1bb95efb,,BlockBreak,SAND,3
40380,40381,5a615a44b08fe408d5f82548187407fb1bb95efb,,BlockBreak,THIN_GLASS,1
40380,40381,5a615a44b08fe408d5f82548187407fb1bb95efb,,BlockPlace,SAND,3
40380,40381,5a615a44b08fe408d5f82548187407fb1bb95efb,,CraftedItems,CHAINMAIL_BOOTS,1
40380,40381,5a615a44b08fe408d5f82548187407fb1bb95efb,,CraftedItems,CHAINMAIL_CHESTPLATE,1
40380,40381,5a615a44b08fe408d5f82548187407fb1bb95efb,,CraftedItems,CHAINMAIL_HELMET,1
40380,40381,5a615a44b08fe408d5f82548187407fb1bb95efb,,CraftedItems,CHAINMAIL_LEGGINGS,1
40380,40381,5a615a44b08fe408d5f82548187407fb1bb95efb,,CraftedItems,IRON_BOOTS,1
40380,40381,5a615a44b08fe408d5f82548187407fb1bb95efb,,CraftedItems,WOOD,1
40380,40381,5a615a44b08fe408d5f82548187407fb1bb95efb,,Death,,1
40380,40381,5a615a44b08fe408d5f82548187407fb1bb95efb,8d37f6ffb2853dfd01f3e10ef78ef2d318ed79fc,KilledBy,,1
40380,40381,5ae781995377fcb4d6052cd9cd537da886f14e14,,BlockBreak,GRASS,2
40380,40381,5ae781995377fcb4d6052cd9cd537da886f14e14,,BlockBreak,GRAVEL,2
40380,40381,5ae781995377fcb4d6052cd9cd537da886f14e14,,BlockPlace,DIRT,2
40380,40381,5ae781995377fcb4d6052cd9cd537da886f14e14,,CraftedItems,CHEST,1
40380,40381,5ae781995377fcb4d6052cd9cd537da886f14e14,,CraftedItems,SIGN,1
40380,40381,5ae781995377fcb4d6052cd9cd537da886f14e14,,CraftedItems,STICK,1
40380,40381,614d8baf455d406f73507596babcd0dffedc79f3,,Logins,America/New_York,1
